City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Mezen,RU,2022-12-07 23:34:16,65.8522,44.24,263.76,96,91,2.86
293,Tautira,PF,2022-12-07 23:34:17,-17.7333,-149.15,299.35,82,88,7.7
294,Panjakent,TJ,2022-12-07 23:34:17,39.4952,67.6093,272.77,97,100,0.14
295,Johi,PK,2022-12-07 23:34:18,26.6921,67.6133,292.51,28,0,0.23
296,Saint-Michel-Des-Saints,CA,2022-12-07 23:30:44,46.6834,-73.9159,274.23,99,100,2.02
297,Tarauaca,BR,2022-12-07 23:34:19,-8.1614,-70.7656,296.29,91,87,1.04
298,Kaduqli,SD,2022-12-07 23:34:19,11.0167,29.7167,294.26,22,21,5.56
299,Ewa Beach,US,2022-12-07 23:34:20,21.3156,-158.0072,301.12,64,0,8.75
300,Rio De Janeiro,BR,2022-12-07 23:33:17,-22.9028,-43.2075,298.68,87,40,3.09
301,Ketchikan,US,2022-12-07 23:34:21,55.3422,-131.6461,280.14,87,100,7.2
302,Isangel,VU,2022-12-07 23:34:22,-19.55,169.2667,304.21,74,75,2.06
303,Karatuzskoye,RU,2022-12-07 23:34:23,53.6072,92.8667,248.39,99,50,0.59
304,Senador Jose Porfirio,BR,2022-12-07 23:34:23,-2.5908,-51.9542,300.04,71,95,1.64
305,Vardo,NO,2022-12-07 23:34:24,70.3705,31.1107,274.14,100,100,10.29
306,Plettenberg Bay,ZA,2022-12-07 23:31:11,-34.0527,23.3716,289.1,84,1,1.57
307,Port Hedland,AU,2022-12-07 23:31:41,-20.3167,118.5667,302.18,51,2,5.14
308,Saint George,US,2022-12-07 23:35:25,37.1041,-113.5841,282.01,71,75,3.58
309,Bonavista,CA,2022-12-07 23:35:25,48.6499,-53.1147,276.03,85,100,4.89
310,Severo-Kurilsk,RU,2022-12-07 23:35:26,50.6789,156.125,271.15,64,95,10.07
311,Nhulunbuy,AU,2022-12-07 23:35:26,-12.2333,136.7667,303.49,66,99,3.09
312,Bengkulu,ID,2022-12-07 23:35:27,-3.8004,102.2655,297.34,89,96,1.82
313,Toora-Khem,RU,2022-12-07 23:35:28,52.4675,96.11,241.44,100,81,0.29
314,Flinders,AU,2022-12-07 23:35:28,-34.5833,150.8552,293.81,57,22,2.68
315,Ondjiva,AO,2022-12-07 23:35:29,-17.0667,15.7333,296.34,31,50,3.24
316,Laguna,US,2022-12-07 23:35:29,38.421,-121.4238,288.31,55,0,1.54
317,Celestun,MX,2022-12-07 23:35:30,20.8667,-90.4,299.27,77,6,7.63
318,Lubyany,RU,2022-12-07 23:35:30,56.0378,51.4,252.99,99,32,1.94
319,Lata,PT,2022-12-07 23:33:24,40.1629,-8.3327,286.44,91,99,3.51
320,Batagay-Alyta,RU,2022-12-07 23:35:31,67.8006,130.4114,246.34,92,100,0.62
321,Batagay,RU,2022-12-07 23:35:32,67.6333,134.6333,240.93,98,100,0.98
322,Bambanglipuro,ID,2022-12-07 23:35:32,-7.95,110.2833,299.38,81,100,1.18
323,Dunedin,NZ,2022-12-07 23:35:33,-45.8742,170.5036,286.93,68,100,5.36
324,Porto Torres,IT,2022-12-07 23:35:33,40.835,8.3972,280.25,77,98,2.23
325,La Orilla,MX,2022-12-07 23:35:34,17.9833,-102.2333,299.43,74,1,2.68
326,Saint-Augustin,CA,2022-12-07 23:35:35,51.226,-58.6502,271.62,91,100,2.48
327,Muisne,EC,2022-12-07 23:35:35,0.6,-80.0333,296.67,82,91,3.82
328,Sinnamary,GF,2022-12-07 23:35:36,5.3833,-52.95,299.11,87,77,5.07
329,Lahij,YE,2022-12-07 23:35:36,13.1667,44.5833,294.28,83,50,1.91
330,Torbay,CA,2022-12-07 23:30:44,47.6666,-52.7314,276.35,97,100,3.58
331,Mandalgovi,MN,2022-12-07 23:35:37,45.7625,106.2708,259.33,56,0,2.27
332,Santa Cruz,BO,2022-12-07 23:34:21,-17.8,-63.1667,303.18,62,75,5.66
333,Ola,RU,2022-12-07 23:35:38,59.5833,151.2833,257.22,97,100,3.5
334,Oistins,BB,2022-12-07 23:33:05,13.0667,-59.5333,297.88,83,20,3.09
335,Hasaki,JP,2022-12-07 23:35:39,35.7333,140.8333,279.37,44,0,5.05
336,Grand Gaube,MU,2022-12-07 23:35:39,-20.0064,57.6608,298.37,77,28,2.68
337,Santa Ana,US,2022-12-07 23:35:33,33.7456,-117.8678,291.16,58,20,4.63
338,Norman Wells,CA,2022-12-07 23:35:40,65.282,-126.8329,236.17,67,20,2.57
339,Auki,SB,2022-12-07 23:35:41,-8.7676,160.7034,302.37,70,98,1.04
340,Ordzhonikidze,KZ,2022-12-07 23:35:41,52.4411,61.7408,253.79,88,87,2.17
341,Yerofey Pavlovich,RU,2022-12-07 23:35:42,53.9667,121.9667,247.48,95,14,1.24
342,Vila,PT,2022-12-07 23:35:43,42.0304,-8.1588,280.76,81,100,3.99
343,Kisangani,CD,2022-12-07 23:35:07,0.5167,25.2,294.31,99,100,0.73
344,Port-Cartier,CA,2022-12-07 23:35:45,50.0334,-66.8654,276.27,99,100,2.92
345,Alyangula,AU,2022-12-07 23:35:45,-13.8483,136.4192,303.27,58,97,3.73
346,Kargil,IN,2022-12-07 23:35:46,34.5667,76.1,267.71,40,99,0.57
347,Fairbanks,US,2022-12-07 23:35:46,64.8378,-147.7164,267.16,89,100,0.0
348,Polunochnoye,RU,2022-12-07 23:35:47,60.8697,60.4153,265.26,72,100,3.78
349,Dikson,RU,2022-12-07 23:35:48,73.5069,80.5464,247.66,96,95,7.85
350,Grand-Santi,GF,2022-12-07 23:35:48,4.25,-54.3833,299.02,67,49,1.25
351,Lorengau,PG,2022-12-07 23:35:49,-2.0226,147.2712,300.82,80,98,3.45
352,Romny,UA,2022-12-07 23:35:50,50.751,33.4747,270.14,96,100,6.18
353,Dhidhdhoo,MV,2022-12-07 23:34:05,6.8833,73.1,300.13,74,100,1.36
354,Agadez,NE,2022-12-07 23:36:51,19.75,10.25,291.48,18,37,1.82
355,Taoudenni,ML,2022-12-07 23:36:51,22.6783,-3.9836,300.66,14,100,2.53
356,Vaitape,PF,2022-12-07 23:36:52,-16.5167,-151.75,300.1,77,100,8.01
357,Petropavlovskoye,RU,2022-12-07 23:36:52,52.0712,84.107,246.79,97,51,1.8
358,Pulawy,PL,2022-12-07 23:36:53,51.4166,21.9694,274.0,93,84,1.79
359,Okhotsk,RU,2022-12-07 23:33:30,59.3833,143.3,244.56,91,54,3.4
360,Puerto Penasco,MX,2022-12-07 23:34:42,31.3167,-113.5333,291.17,41,65,1.86
361,Chipinge,ZW,2022-12-07 23:36:55,-20.1883,32.6236,290.62,96,100,1.77
362,Tahoua,NE,2022-12-07 23:36:56,14.8888,5.2692,294.88,15,0,5.26
363,Saint Pete Beach,US,2022-12-07 23:36:56,27.7253,-82.7412,297.18,69,0,4.12
364,Port Blair,IN,2022-12-07 23:36:57,11.6667,92.75,298.7,84,70,3.24
365,Rock Sound,BS,2022-12-07 23:36:58,24.9,-76.2,298.25,65,15,8.57
366,Marsabit,KE,2022-12-07 23:36:59,2.3284,37.9899,292.31,71,43,4.08
367,Ertil,RU,2022-12-07 23:36:59,51.8406,40.8056,263.49,62,0,7.01
368,Chokwe,MZ,2022-12-07 23:37:00,-24.5333,32.9833,296.81,81,8,2.61
369,Sobolevo,RU,2022-12-07 23:37:00,54.4299,31.8996,268.91,95,100,7.66
370,Hofn,IS,2022-12-07 23:37:01,64.2539,-15.2082,270.31,59,6,9.17
371,Tukrah,LY,2022-12-07 23:37:01,32.5341,20.5791,292.8,55,66,4.88
372,Serra,BR,2022-12-07 23:32:04,-20.1286,-40.3078,295.85,94,100,4.12
373,Togur,RU,2022-12-07 23:37:02,58.3631,82.8265,258.02,92,100,5.0
374,Namibe,AO,2022-12-07 23:37:03,-15.1961,12.1522,293.18,78,7,1.92
375,Sandomierz,PL,2022-12-07 23:37:04,50.6827,21.749,276.85,89,99,4.68
376,Lagdo,CM,2022-12-07 23:37:04,9.05,13.7333,295.82,21,97,1.64
377,Mayo,US,2022-12-07 23:33:15,38.8876,-76.5119,287.21,95,100,0.45
378,Tecoanapa,MX,2022-12-07 23:37:05,16.5167,-98.75,299.85,75,5,2.99
379,Trairi,BR,2022-12-07 23:36:06,-3.2778,-39.2689,299.86,80,84,5.81
380,Te Anau,NZ,2022-12-07 23:37:06,-45.4167,167.7167,286.93,88,100,1.84
381,Honiara,SB,2022-12-07 23:37:07,-9.4333,159.95,303.23,69,91,1.7
382,Watsa,CD,2022-12-07 23:37:08,3.0372,29.5355,290.44,95,33,1.09
383,Mana,GF,2022-12-07 23:37:08,5.6592,-53.7767,298.66,87,58,4.24
384,Otjimbingwe,NA,2022-12-07 23:37:09,-22.35,16.1333,290.6,46,0,1.15
385,Campbell River,CA,2022-12-07 23:37:09,50.0163,-125.2446,278.4,100,100,4.63
386,Katherine,AU,2022-12-07 23:37:10,-14.4667,132.2667,302.33,65,89,3.6
387,Iqaluit,CA,2022-12-07 23:37:10,63.7506,-68.5145,263.0,78,100,5.66
388,Araouane,ML,2022-12-07 23:36:17,18.9048,-3.5265,297.94,17,26,3.68
389,Kununurra,AU,2022-12-07 23:37:11,-15.7667,128.7333,303.14,79,27,2.06
390,Necochea,AR,2022-12-07 23:37:12,-38.5473,-58.7368,292.11,88,85,6.2
391,Bandarbeyla,SO,2022-12-07 23:37:12,9.4942,50.8122,297.82,79,84,6.39
392,Yulara,AU,2022-12-07 23:37:13,-25.2406,130.9889,301.27,20,72,8.59
393,Fukue,JP,2022-12-07 23:37:14,32.6881,128.8419,280.35,81,75,2.06
394,Rio Gallegos,AR,2022-12-07 23:37:14,-51.6226,-69.2181,285.18,50,0,5.14
395,Olkhovka,RU,2022-12-07 23:37:15,53.2115,60.6069,252.43,90,15,2.45
396,Bud,US,2022-12-07 23:37:15,39.447,-86.1758,281.3,91,100,2.32
397,Quatre Cocos,MU,2022-12-07 23:37:16,-20.2078,57.7625,298.21,83,47,7.97
398,Lianzhou,CN,2022-12-07 23:37:16,24.7811,112.3825,282.93,88,97,1.43
399,Evensk,RU,2022-12-07 23:34:47,61.95,159.2333,260.29,96,100,4.42
400,Balaghat,IN,2022-12-07 23:38:17,21.8,80.1833,285.09,45,84,2.98
401,San Carlos De Bariloche,AR,2022-12-07 23:38:19,-41.1456,-71.3082,286.01,88,40,8.75
402,Grindavik,IS,2022-12-07 23:38:19,63.8424,-22.4338,271.41,74,20,2.57
403,Manzanillo,CU,2022-12-07 23:38:20,20.3433,-77.1167,297.03,59,4,7.17
404,Dali,CN,2022-12-07 23:38:20,25.7,100.1833,278.05,80,26,0.99
405,Kamaishi,JP,2022-12-07 23:38:21,39.2667,141.8833,278.71,67,57,3.48
406,Ranong,TH,2022-12-07 23:38:21,9.9658,98.6348,297.11,91,92,2.76
407,Kawalu,ID,2022-12-07 23:38:22,-7.3817,108.2082,296.8,89,100,0.61
408,Khabary,RU,2022-12-07 23:38:23,53.6259,79.5345,248.6,99,42,2.49
409,Tukums,LV,2022-12-07 23:33:56,56.9669,23.1553,272.79,98,100,4.36
410,Strezhevoy,RU,2022-12-07 23:38:24,60.7333,77.5889,257.59,92,100,5.04
411,Sovetskaya,RU,2022-12-07 23:38:25,44.7769,41.1722,272.09,84,58,6.98
412,Qaqortoq,GL,2022-12-07 23:38:25,60.7167,-46.0333,266.03,73,97,2.38
413,Tottori,JP,2022-12-07 23:38:26,35.5,134.2333,281.19,66,20,1.54
414,Santa Catarina De Tepehuanes,MX,2022-12-07 23:38:26,25.35,-105.7333,291.01,34,9,4.6
415,Batemans Bay,AU,2022-12-07 23:38:27,-35.7167,150.1833,290.43,29,44,5.34
416,Huilong,CN,2022-12-07 23:38:27,31.8111,121.655,283.11,72,100,2.65
417,Canby,US,2022-12-07 23:38:28,45.2629,-122.6926,278.12,83,100,1.54
418,Vitim,RU,2022-12-07 23:38:29,59.4511,112.5578,261.77,93,100,6.02
419,Suhbaatar,MN,2022-12-07 23:34:18,50.2314,106.2078,253.92,91,99,1.83
420,Tambovka,RU,2022-12-07 23:38:29,50.0969,128.0489,250.61,92,20,3.17
421,Kuzhener,RU,2022-12-07 23:38:30,56.8111,48.9128,257.16,93,52,3.57
422,Roald,NO,2022-12-07 23:35:31,62.5833,6.1333,276.35,93,75,5.14
423,Sistranda,NO,2022-12-07 23:38:31,63.7256,8.834,273.13,61,100,9.33
424,Cienfuegos,CU,2022-12-07 23:38:31,22.1461,-80.4356,296.23,73,49,2.57
425,Kampong Thum,KH,2022-12-07 23:38:32,12.7111,104.8887,296.5,82,99,2.58
426,Fengzhen,CN,2022-12-07 23:38:32,40.4394,113.1536,266.32,41,12,1.14
427,Walvis Bay,NA,2022-12-07 23:38:33,-22.9575,14.5053,288.2,88,0,2.57
428,Lagoa,PT,2022-12-07 23:38:33,39.05,-27.9833,288.74,80,19,7.48
429,Manadhoo,MV,2022-12-07 23:38:34,5.7667,73.3833,299.98,76,97,2.3
430,Yelatma,RU,2022-12-07 23:38:35,54.9675,41.7508,261.85,81,9,5.31
431,Beyneu,KZ,2022-12-07 23:38:35,45.3167,55.2,265.47,65,3,4.5
432,Gobabis,NA,2022-12-07 23:38:36,-22.45,18.9667,291.9,20,2,1.59
433,Hambantota,LK,2022-12-07 23:38:36,6.1241,81.1185,298.81,65,100,4.45
434,San Ramon,US,2022-12-07 23:38:37,37.7799,-121.978,288.12,62,75,4.12
435,Pedreiras,BR,2022-12-07 23:38:38,-4.5688,-44.6003,298.54,61,46,0.97
436,Likasi,CD,2022-12-07 23:38:38,-10.9814,26.7333,289.91,85,70,0.81
437,Bauchi,NG,2022-12-07 23:38:39,10.5,10.0,291.6,28,77,2.23
438,Bojnurd,IR,2022-12-07 23:38:39,37.4747,57.329,272.12,80,0,2.06
439,Athabasca,CA,2022-12-07 23:38:40,54.7169,-113.2854,262.38,95,86,0.86
440,Conceicao Da Barra,BR,2022-12-07 23:38:40,-18.5933,-39.7322,296.24,94,98,2.36
441,Makakilo City,US,2022-12-07 23:38:41,21.3469,-158.0858,300.33,64,0,8.75
442,Kaeo,NZ,2022-12-07 23:38:41,-35.1,173.7833,288.83,95,100,8.9
443,Nanortalik,GL,2022-12-07 23:38:42,60.1432,-45.2371,270.1,77,99,2.2
444,Ixtapa,MX,2022-12-07 23:38:42,20.7,-105.2,300.72,74,40,4.12
445,Codrington,AU,2022-12-07 23:38:43,-38.2667,141.9667,285.73,57,84,7.32
446,Itapetininga,BR,2022-12-07 23:38:44,-23.5917,-48.0531,292.92,96,29,3.75
447,Feldkirchen,DE,2022-12-07 23:35:03,48.148,11.7434,273.9,93,66,0.45
448,Padang,ID,2022-12-07 23:39:45,-0.9492,100.3543,297.73,88,100,1.55
449,Itoman,JP,2022-12-07 23:39:45,26.1247,127.6694,294.58,70,75,9.77
450,Ous,RU,2022-12-07 23:39:46,60.9058,61.5186,265.76,77,100,3.95
451,Esmeraldas,BR,2022-12-07 23:39:47,-19.7625,-44.3139,293.73,96,67,0.9
452,Sisimiut,GL,2022-12-07 23:39:47,66.9395,-53.6735,271.86,80,100,5.29
453,Nichinan,JP,2022-12-07 23:39:48,31.6,131.3667,277.97,61,18,2.47
454,Bonthe,SL,2022-12-07 23:39:48,7.5264,-12.505,299.26,83,52,2.86
455,Nanchong,CN,2022-12-07 23:39:49,30.7951,106.0847,281.3,71,68,1.18
456,Wasilla,US,2022-12-07 23:39:50,61.5814,-149.4394,270.96,96,100,5.14
457,Madinat Sittah Uktubar,EG,2022-12-07 23:39:50,29.8167,31.05,287.93,62,0,0.71
458,Bilma,NE,2022-12-07 23:39:51,18.6853,12.9164,292.5,21,29,1.95
459,Baoqing,CN,2022-12-07 23:39:51,46.3317,132.2111,260.26,84,12,1.71
460,Gat,IL,2022-12-07 23:39:52,31.61,34.7642,288.37,100,13,0.43
461,Santa Maria,BR,2022-12-07 23:39:53,-29.6842,-53.8069,297.76,69,0,2.57
462,Vilhena,BR,2022-12-07 23:39:54,-12.7406,-60.1458,299.27,83,40,2.57
463,Zhigansk,RU,2022-12-07 23:39:54,66.7697,123.3711,236.33,98,32,3.74
464,Nara,JP,2022-12-07 23:39:55,34.6851,135.8049,282.02,48,6,2.13
465,Luan,CH,2022-12-07 23:39:55,46.3592,6.9759,270.89,86,34,0.93
466,Inhambane,MZ,2022-12-07 23:39:56,-23.865,35.3833,297.75,87,18,3.03
467,San Juan Del Sur,NI,2022-12-07 23:35:30,11.2529,-85.8705,300.27,74,40,2.06
468,Nantucket,US,2022-12-07 23:39:10,41.2835,-70.0995,286.18,95,100,9.4
469,Yarada,IN,2022-12-07 23:39:57,17.65,83.2667,295.33,56,40,1.03
470,Hami,CN,2022-12-07 23:39:58,42.8,93.45,267.69,48,32,2.47
471,Kimbe,PG,2022-12-07 23:39:58,-5.5502,150.1429,301.7,77,74,1.75
472,El Prat De Llobregat,ES,2022-12-07 23:39:59,41.3278,2.0947,286.34,84,20,3.09
473,Santa Fe,AR,2022-12-07 23:40:00,-31.6333,-60.7,308.15,43,39,2.68
474,Arkhangelskoye,RU,2022-12-07 23:40:00,55.8549,35.3287,265.71,89,99,6.38
475,Kyshtovka,RU,2022-12-07 23:40:01,56.555,76.6271,253.46,93,81,3.84
476,Bodden Town,KY,2022-12-07 23:40:02,19.2833,-81.25,300.15,74,20,7.2
477,Ojinaga,MX,2022-12-07 23:40:03,29.5667,-104.4167,298.47,57,0,4.12
478,Bijie,CN,2022-12-07 23:40:03,27.3125,105.2942,276.84,91,100,1.68
479,Penzance,GB,2022-12-07 23:36:31,50.1186,-5.5371,276.53,66,57,1.89
480,Nemuro,JP,2022-12-07 23:40:04,43.3236,145.575,273.79,57,83,2.37
481,Tutoia,BR,2022-12-07 23:40:05,-2.7619,-42.2744,299.97,84,38,5.52
482,Banjar,ID,2022-12-07 23:40:05,-8.19,114.9675,300.42,79,76,0.64
483,Marzuq,YE,2022-12-07 23:40:06,14.4,46.4667,289.24,65,10,0.98
484,Chickasha,US,2022-12-07 23:40:07,35.0526,-97.9364,282.67,93,100,3.6
485,Pringsewu,ID,2022-12-07 23:40:07,-5.3582,104.9744,296.46,95,100,1.31
486,Cambrils,ES,2022-12-07 23:40:08,41.0748,1.0524,285.27,81,0,2.06
487,Pachino,IT,2022-12-07 23:40:09,36.7186,15.0907,288.25,72,4,2.01
488,Lastoursville,GA,2022-12-07 23:40:09,-0.8143,12.7287,295.22,97,100,0.97
489,Maarianhamina,AX,2022-12-07 23:40:10,60.0973,19.9348,270.07,86,0,2.57
490,Minuwangoda,LK,2022-12-07 23:40:10,7.1663,79.9533,297.11,94,100,1.03
491,Itapirapua,BR,2022-12-07 23:41:11,-15.8233,-50.6133,297.15,72,84,1.24
492,Poum,NC,2022-12-07 23:41:12,-20.2333,164.0167,299.9,78,28,2.95
493,Zhangjiakou,CN,2022-12-07 23:41:12,40.81,114.8794,267.81,66,53,1.99
494,Gwadar,PK,2022-12-07 23:41:13,25.1216,62.3254,296.25,67,0,3.15
495,Mahajanga,MG,2022-12-07 23:41:14,-15.7167,46.3167,298.16,94,20,2.06
496,Tres Palos,MX,2022-12-07 23:41:14,18.1833,-101.6167,297.31,78,9,1.91
497,Gornoye Loo,RU,2022-12-07 23:41:15,43.7129,39.6049,281.03,66,84,2.27
498,Tabuk,PH,2022-12-07 23:41:15,17.4189,121.4443,296.82,92,100,1.34
499,Brandon,US,2022-12-07 23:41:16,27.9378,-82.2859,297.65,72,0,0.89
500,Jibuti,DJ,2022-12-07 23:41:17,11.5,42.5,293.19,77,14,5.22
501,Sioux Lookout,CA,2022-12-07 23:41:17,50.1001,-91.917,248.19,77,20,2.06
502,Sao Miguel Do Araguaia,BR,2022-12-07 23:41:18,-13.275,-50.1628,300.48,59,100,1.2
503,Dawlatabad,AF,2022-12-07 23:41:18,36.4141,64.9053,274.99,97,100,2.09
504,Yagodnoye,RU,2022-12-07 23:41:19,62.55,149.6667,234.83,100,87,1.26
505,Merauke,ID,2022-12-07 23:41:19,-8.4667,140.3333,301.43,68,100,3.18
506,Itarema,BR,2022-12-07 23:41:20,-2.9248,-39.9167,299.95,80,81,6.85
507,Pudozh,RU,2022-12-07 23:41:20,61.8099,36.5345,265.27,88,79,4.03
508,Bealanana,MG,2022-12-07 23:41:21,-14.55,48.7333,290.53,89,51,2.1
509,Taree,AU,2022-12-07 23:41:22,-31.9,152.4667,299.85,44,18,2.52
510,Iralaya,HN,2022-12-07 23:41:22,15.0,-83.2333,297.72,83,3,4.62
511,Bairiki,KI,2022-12-07 23:41:23,1.3292,172.9752,304.15,70,40,5.14
512,Gotsu,JP,2022-12-07 23:41:23,35.0,132.2167,284.86,55,9,5.71
513,Port Lincoln,AU,2022-12-07 23:41:24,-34.7333,135.8667,288.72,52,8,5.3
514,Barcelos,PT,2022-12-07 23:37:18,41.5388,-8.6151,286.23,85,100,4.96
515,Green River,US,2022-12-07 23:38:53,41.5286,-109.4662,270.37,81,18,1.17
516,Shu,KZ,2022-12-07 23:41:25,43.5983,73.7614,268.05,93,100,1.44
517,Saraland,US,2022-12-07 23:41:26,30.8207,-88.0706,296.55,81,57,1.91
518,Olinda,BR,2022-12-07 23:41:27,-8.0089,-34.8553,300.0,69,20,4.12
519,Damietta,EG,2022-12-07 23:41:27,31.4165,31.8133,289.09,70,5,1.35
520,Xushan,CN,2022-12-07 23:41:28,30.1764,121.2457,286.46,80,91,1.67
521,Basco,PH,2022-12-07 23:41:28,20.4487,121.9702,299.22,77,90,9.52
522,Costa Rica,BR,2022-12-07 23:41:29,-23.4167,-54.65,298.41,76,58,0.96
523,Manuk Mangkaw,PH,2022-12-07 23:41:29,4.8,119.85,300.6,79,49,3.54
524,Birecik,TR,2022-12-07 23:41:30,37.0294,37.9903,282.71,73,100,1.65
525,Pyay,MM,2022-12-07 23:41:30,18.8167,95.2167,294.58,76,100,2.39
526,Viedma,AR,2022-12-07 23:41:31,-40.8135,-62.9967,297.92,43,99,4.1
527,Beloha,MG,2022-12-07 23:41:31,-25.1667,45.05,296.84,81,0,1.82
528,Presidente Dutra,BR,2022-12-07 23:41:32,-5.29,-44.49,298.5,66,33,1.31
529,Katangli,RU,2022-12-07 23:41:33,51.7102,143.2326,253.29,97,43,3.44
530,Leningradskiy,RU,2022-12-07 23:41:33,69.3833,178.4167,250.95,97,100,3.55
531,Samarinda,ID,2022-12-07 23:41:34,-0.5,117.15,297.37,94,100,0.51
532,Hornepayne,CA,2022-12-07 23:41:34,49.2138,-84.7705,252.62,97,72,1.37
533,Inuvik,CA,2022-12-07 23:41:35,68.3499,-133.7218,245.71,73,20,2.57
